DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87411,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE ÁREA MAIOR QUE 10M², ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"13,09",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87412,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"18,84",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87413,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE ÁREA MENOR QUE 5M², ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"22,12",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87414,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE ÁREA MAIOR QUE 10M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"19,33",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87415,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"24,91",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87416,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE ÁREA MENOR QUE 5M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"28,40",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87417,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA MAIOR QUE 10M², ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"13,90",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87418,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"14,32",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87419,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA MENOR QUE 5M², ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"15,56",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87420,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA MAIOR QUE 10M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"20,78",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87421,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"21,20",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87422,"APLICAÇÃO MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA MENOR QUE 5M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"22,44",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87423,"APLICAÇÃO MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA MAIOR QUE 10M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"27,77",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87424,"APLICAÇÃO MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"28,40",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87425,"APLICAÇÃO MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA MENOR QUE 5M², ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"29,42",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87426,"APLICAÇÃO MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA MAIOR QUE 10M², ESPESSURA DE 1,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"32,55",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87427,"APLICAÇÃO MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², ESPESSURA DE 1,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"33,19",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87428,"APLICAÇÃO MANUAL DE GESSO SARRAFEADO (COM TALISCAS) EM PAREDES DE AMBIENTES DE ÁREA MENOR QUE 5M², ESPESSURA DE 1,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"34,21",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87429,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA MAIOR QUE 10M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"15,99",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87430,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"16,41",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87431,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA MENOR QUE 5M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"16,62",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87432,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA MAIOR QUE 10M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"23,04",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87433,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"23,89",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87434,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA MENOR QUE 5M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"24,49",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87435,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA MAIOR QUE 10M², SARRAFEADO (COM TALISCAS), ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"25,72",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87436,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², SARRAFEADO (COM TALISCAS), ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"27,17",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87437,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA MENOR QUE 5M², SARRAFEADO (COM TALISCAS), ESPESSURA DE 1,0CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"28,19",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87438,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA MAIOR QUE 10M², SARRAFEADO (COM TALISCAS), ESPESSURA DE 1,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"31,71",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87439,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA ENTRE 5M² E 10M², SARRAFEADO (COM TALISCAS), ESPESSURA DE 1,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"33,55",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87440,"APLICAÇÃO DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEÇÃO EM PAREDES DE AMBIENTES DE ÁREA MENOR QUE 5M², SARRAFEADO (COM TALISCAS), ESPESSURA DE 1,5CM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"34,39",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87527,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400L, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MENOR QUE 5M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"28,53",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87528,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MENOR QUE 5M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"32,08",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87529,"MASSA ÚNICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400L, APLICADA MANUALMENTE EM FACES INTERNAS DE PAREDES, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"25,47",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87530,"MASSA ÚNICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM FACES INTERNAS DE PAREDES, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"29,02",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87531,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400L, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA ENTRE 5M2 E 10M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"24,39",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87532,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA  ENTRE 5M2 E 10M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"27,94",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87535,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400L, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA  MAIOR QUE 10M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"21,34",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87536,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA  MAIOR QUE 10M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"24,89",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87537,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA  MENOR QUE 5M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"45,57",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87538,"MASSA ÚNICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"42,98",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87539,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA ENTRE 5M2 E 10M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"42,06",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87541,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MAIOR QUE 10M2, ESPESSURA DE 20MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"39,47",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87543,"MASSA ÚNICA, PARA RECEBIMENTO DE PINTURA OU CERÂMICA, ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H EM FACES INTERNAS DE PAREDES, ESPESSURA DE 5MM, SEM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"14,57",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87545,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400L, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MENOR QUE 5M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"19,80",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87546,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MENOR QUE 5M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"21,81",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87547,"MASSA ÚNICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400L, APLICADA MANUALMENTE EM FACES INTERNAS DE PAREDES, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"16,77",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87548,"MASSA ÚNICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM FACES INTERNAS DE PAREDES, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"18,78",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87549,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400L, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA ENTRE 5M2 E 10M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"15,66",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87550,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA ENTRE 5M2 E 10M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"17,67",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87553,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400L, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MAIOR QUE 10M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"12,61",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87554,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MAIOR QUE 10M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"14,62",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87555,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MENOR QUE 5M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"28,48",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87556,"MASSA ÚNICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"25,92",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87557,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA ENTRE 5M2 E 10M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"24,98",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87559,"EMBOÇO, PARA RECEBIMENTO DE CERÂMICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM ÁREA MAIOR QUE 10M2, ESPESSURA DE 10MM, COM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"22,38",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87561,"MASSA ÚNICA, PARA RECEBIMENTO DE PINTURA OU CERÂMICA, EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, ESPESSURA DE 10MM, SEM EXECUÇÃO DE TALISCAS. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"25,20",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87775,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"42,44",CAIXA REFERENCIAL
REVESTIMENTO E TRATAMENTO DE SUPERFICIES,REVE,EMBOCO,0107,,,87777,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM. AF_06/2014",M2,COEFICIENTE DE REPRESENTATIVIDADE,"45,41",CAIXA REFERENCIAL
